policy_id,age,vehicle_price,annual_premium,claim_amount,accident_severity,past_claims,policy_tenure_months,fraud_reported,claim_to_vehicle_ratio,premium_to_vehicle_ratio,past_claims_flag,severity_norm,anomaly_score,anomaly_flag,anomaly_label
491,66,630789,33854,151379,0,0,58,0,0.23998319567526435,0.05366920845289241,0,0.0,0.2895,0,Normal
492,69,1110775,11256,102518,1,4,51,0,0.09229403588122177,0.010133456250405123,1,0.25,0.2282,0,Normal
493,59,1112727,15720,19611,0,5,34,0,0.017624253186762622,0.0141274417467701,1,0.0,0.2275,0,Normal
494,23,699722,38937,174863,1,0,44,0,0.24990317597106285,0.05564630575241917,0,0.25,0.3741,0,Normal
495,32,758924,38598,143022,1,5,15,0,0.18845340448660935,0.05085878051190829,1,0.25,0.3002,0,Normal
496,71,379352,6651,76240,0,4,78,0,0.2009737632231721,0.017532482938055056,1,0.0,0.355,0,Normal
497,60,1010694,55288,2745,1,3,70,0,0.0027159528839066187,0.05470295192911808,1,0.25,0.2841,0,Normal
498,54,393283,24194,55243,0,4,50,0,0.14046592284456016,0.061517885294087735,1,0.0,0.1223,0,Normal
499,50,1172346,30051,3866,1,4,101,0,0.003297658457777433,0.025633195632351172,1,0.25,0.2305,0,Normal
500,25,1115015,32386,163317,0,4,114,0,0.14647054392044598,0.029045323116439585,1,0.0,0.2514,0,Normal
501,70,1198974,14518,175796,1,5,32,0,0.1466219062115557,0.012108676160887425,1,0.25,0.3524,0,Normal
502,61,631413,51026,128681,0,2,67,0,0.2037981419480721,0.08081227213840682,1,0.0,0.166,0,Normal
503,61,526898,21184,71354,1,4,3,0,0.13542253828532602,0.04020504878544085,1,0.25,0.2722,0,Normal
504,22,1151661,38787,51374,0,1,86,0,0.04460857439075006,0.033679152390197815,0,0.0,0.1833,0,Normal
505,56,1063561,26621,114397,2,1,86,0,0.10756025506740556,0.02503004056181022,0,0.5,0.1864,0,Normal
506,21,502186,15028,124577,2,0,74,0,0.24806894642832253,0.029925107579447496,0,0.5,0.4372,0,Normal
507,23,1310241,17448,161188,3,2,51,0,0.12302154869100518,0.013316623951911173,1,0.75,0.4096,0,Normal
508,62,1495160,50253,81029,1,0,67,0,0.05419416370544711,0.03361042723827066,0,0.25,0.2589,0,Normal
509,49,1365529,39051,93574,1,1,76,0,0.0685257738753451,0.028597687344840465,0,0.25,0.1206,0,Normal
510,69,676072,54811,151519,0,1,93,0,0.2241163306329346,0.0810726060647297,0,0.0,0.3081,0,Normal
511,47,1226553,35447,30431,0,3,48,0,0.024810159193969446,0.028899665240992245,1,0.0,0.1207,0,Normal
512,64,1435202,23394,148980,0,4,17,0,0.1038041308442081,0.016300133151895584,1,0.0,0.2273,0,Normal
513,52,345271,39501,29336,1,1,7,0,0.08496489724043653,0.11440545425056188,0,0.25,0.3505,0,Normal
514,72,318533,35254,40992,2,5,13,0,0.12868955904236282,0.11067578343285175,1,0.5,0.4941,0,Normal
515,57,1168452,23509,55350,0,5,66,0,0.04737032640594016,0.020119765193807537,1,0.0,0.126,0,Normal
516,69,266262,56323,69561,2,0,4,0,0.2612492160007211,0.21153145574112814,0,0.5,0.7192,1,Suspicious
517,33,1033032,53998,51955,1,0,10,1,0.050293649864041126,0.05227132143890854,0,0.25,0.3046,0,Normal
518,30,276898,19472,61240,1,4,103,0,0.22116367339715925,0.0703216696340543,1,0.25,0.3973,0,Normal
519,67,655699,50657,151165,0,4,88,0,0.23053988104315998,0.07725636724111637,1,0.0,0.3048,0,Normal
520,59,1397945,8471,137227,0,3,17,0,0.09816330530649968,0.006059604591307533,1,0.0,0.2787,0,Normal
521,47,754736,46796,46607,1,2,52,0,0.06175263701130328,0.06200305536895634,1,0.25,0.089,0,Normal
522,36,488316,59776,164559,1,0,6,0,0.3369921587821026,0.12241228546210761,0,0.25,0.5428,0,Normal
523,34,1256233,35268,186740,0,4,83,0,0.1486506494809088,0.028074387415083495,1,0.0,0.2076,0,Normal
524,73,677602,13329,152035,1,0,69,0,0.22437179292299472,0.019670810194169743,0,0.25,0.3761,0,Normal
525,36,1144189,39865,181196,2,4,96,0,0.15836181053845952,0.034841241402214666,1,0.5,0.2766,0,Normal
526,45,1239504,51850,52870,2,1,74,0,0.042654124025316556,0.0418312148801336,0,0.5,0.2273,0,Normal
527,72,574999,59220,187619,2,0,9,0,0.32629391304347827,0.1029913043478261,0,0.5,0.6691,1,Suspicious
528,43,207906,51698,64110,0,1,91,0,0.3083590259106235,0.24865925630209662,0,0.0,0.5969,0,Normal
529,54,993719,33272,184626,0,0,77,0,0.1857927786499215,0.03348226864710381,0,0.0,0.2058,0,Normal
530,43,1046936,47845,152008,1,2,83,0,0.14519307274458731,0.04569998003700318,1,0.25,0.1356,0,Normal
531,70,915080,11397,116895,0,3,21,0,0.12774278998252614,0.012454635163444548,1,0.0,0.2395,0,Normal
532,40,234701,37373,4426,0,5,24,0,0.01885795604639074,0.15923596731174,1,0.0,0.5492,0,Normal
533,26,1331876,40525,27606,0,5,102,0,0.020727139217810654,0.030426983873135433,1,0.0,0.2829,0,Normal
534,29,965537,58072,178904,0,5,4,0,0.18528944484836432,0.06014470688880189,1,0.0,0.4509,0,Normal
535,70,283560,29570,28151,0,1,24,0,0.09927669884081379,0.10428091310159013,0,0.0,0.372,0,Normal
536,18,442615,23284,11308,0,4,59,1,0.0255481049035733,0.052605418692500946,1,0.0,0.305,0,Normal
537,18,243642,23994,193594,0,5,99,0,0.7945805953793049,0.09848015333910681,1,0.0,0.7526,1,Suspicious
538,64,717083,28284,176743,0,2,3,0,0.24647461106369686,0.03944307779841692,1,0.0,0.3029,0,Normal
539,51,691036,22833,90306,1,5,68,0,0.13068185929262832,0.033041646105780156,1,0.25,0.1651,0,Normal
540,49,527304,30122,106984,1,0,101,0,0.20288827149372754,0.05712443462512208,0,0.25,0.3265,0,Normal
541,71,565464,10017,2204,1,1,40,0,0.0038976771329790527,0.017714624247300893,0,0.25,0.3845,0,Normal
542,65,813089,21370,92769,0,0,48,0,0.11409438069586393,0.026282453356946955,0,0.0,0.1836,0,Normal
543,42,1342953,34252,87265,0,0,54,1,0.0649798876208716,0.025504968896924243,0,0.0,0.1282,0,Normal
544,57,526916,12999,31131,1,0,35,0,0.05908141130386759,0.02466991955089701,0,0.25,0.2437,0,Normal
545,62,512250,27436,52428,1,3,95,0,0.10234826286332287,0.053559680703405166,1,0.25,0.1446,0,Normal
546,70,805409,47963,33870,0,3,56,0,0.04205311580437293,0.059551036118250335,1,0.0,0.1774,0,Normal
547,18,1274135,7096,103547,0,4,108,0,0.08126840462870526,0.005569264191577665,1,0.0,0.32,0,Normal
548,33,1092027,53201,49067,2,1,89,0,0.0449319980806353,0.04871761529924141,0,0.5,0.2807,0,Normal
549,56,758030,30279,189657,0,2,40,0,0.25019689168384934,0.0399442766852543,1,0.0,0.2141,0,Normal
550,22,1056101,48363,112217,0,2,77,0,0.10625583513713638,0.045793872182800524,1,0.0,0.1024,0,Normal
551,39,1383620,53709,152679,1,2,68,0,0.1103474145015145,0.03881771091939194,1,0.25,0.1501,0,Normal
552,46,1360793,31201,156040,0,0,46,0,0.1146683480379837,0.02292852555199391,0,0.0,0.2042,0,Normal
553,72,1092964,24715,98934,0,3,78,0,0.09051890957166972,0.022612800958859616,1,0.0,0.1575,0,Normal
554,20,603119,34309,142980,0,1,13,0,0.23706725029844808,0.05688586019365963,0,0.0,0.376,0,Normal
555,29,858380,20078,157495,1,0,27,0,0.18347913106184782,0.023390545690084006,0,0.25,0.2413,0,Normal
556,43,1335564,10105,74707,0,3,6,0,0.055936626072111806,0.007566086263117108,1,0.0,0.2885,0,Normal
557,33,769936,57130,61215,0,3,17,0,0.07950650507768818,0.0742008761755832,1,0.0,0.2362,0,Normal
558,68,325991,34312,186907,0,5,36,0,0.5733484257282387,0.10525411666543964,1,0.0,0.6177,0,Normal
559,54,602732,7839,49429,2,5,104,0,0.08200811968151736,0.013005758768808079,1,0.5,0.3597,0,Normal
560,39,706079,8384,82152,0,1,113,0,0.1163494221617947,0.011874008610922275,0,0.0,0.2916,0,Normal
561,74,726684,48619,108048,3,1,99,0,0.14868615700062612,0.06690519275889828,0,0.75,0.4427,0,Normal
562,46,1332658,47821,169530,0,1,81,0,0.12721183738675834,0.035883898281555894,0,0.0,0.2097,0,Normal
563,31,328322,18493,177241,3,0,105,0,0.539837294371701,0.056325630552839734,0,0.75,0.7003,1,Suspicious
564,45,856951,22069,138731,2,4,2,1,0.16188888059074488,0.02575290097928472,1,0.5,0.289,0,Normal
565,22,211303,51907,191686,0,1,77,0,0.9071574603414985,0.24565081588611667,0,0.0,0.85,1,Suspicious
566,64,1410209,12531,77240,0,5,52,0,0.05477198431439289,0.008885910609058226,1,0.0,0.2474,0,Normal
567,66,1498266,42051,163865,0,4,66,0,0.10936969178390768,0.02806642607759498,1,0.0,0.2669,0,Normal
568,47,1209612,12736,113688,0,0,52,0,0.09398708512557322,0.010528987370340762,0,0.0,0.1982,0,Normal
569,63,299616,12710,46473,1,4,92,0,0.1551080212404503,0.042420823918536,1,0.25,0.2879,0,Normal
570,69,1110597,6619,96762,0,2,43,0,0.08712603480287197,0.005959852259773564,1,0.0,0.2339,0,Normal
571,22,1334807,18975,106956,0,4,90,0,0.0801283780139166,0.014215527626445151,1,0.0,0.2093,0,Normal
572,29,469458,50603,118452,0,1,22,0,0.25231596369438014,0.10779003065230404,0,0.0,0.3541,0,Normal
573,33,1268199,28252,186823,2,0,111,1,0.14731351521841982,0.02227724333701309,0,0.5,0.4225,0,Normal
574,43,923035,20261,126311,0,1,107,0,0.13684298337226283,0.021950389800614496,0,0.0,0.1833,0,Normal
575,43,690042,6431,185326,0,5,55,0,0.26857166872209415,0.009319709061609205,1,0.0,0.4084,0,Normal
576,65,658298,14067,7006,0,2,67,0,0.010642580347228234,0.021368709355475246,1,0.0,0.2135,0,Normal
577,38,1247343,42481,74218,2,5,99,0,0.059500827357970215,0.034057164663476955,1,0.5,0.2604,0,Normal
578,56,305228,32037,196416,1,1,60,0,0.6435037299863381,0.10496053782569809,0,0.25,0.5316,0,Normal
579,53,626346,14557,164912,0,1,58,0,0.2632917536126141,0.023241110758094156,0,0.0,0.2563,0,Normal
580,50,1084056,14435,32430,0,1,12,0,0.02991540112743149,0.013315720483332518,0,0.0,0.24,0,Normal
581,47,1317850,42766,23091,0,3,88,0,0.017521707689260774,0.03245131657524257,1,0.0,0.1782,0,Normal
582,54,1382117,5162,164055,0,2,69,0,0.11869825875938234,0.003734847531108053,1,0.0,0.247,0,Normal
583,40,1302523,39742,23989,2,1,84,0,0.01841731898989961,0.03051152992190547,0,0.5,0.2466,0,Normal
584,27,1443268,24675,75451,1,1,103,0,0.05227784979792402,0.01709660499879094,0,0.25,0.2931,0,Normal
585,71,248874,13461,18990,0,5,39,0,0.07630336514314415,0.054087393269713714,1,0.0,0.3882,0,Normal
586,22,1323129,22015,90270,2,5,13,0,0.06822458866475706,0.01663857670825996,1,0.5,0.3929,0,Normal
587,53,792632,55057,80360,0,1,41,0,0.10138361637731459,0.0694608980448707,0,0.0,0.1321,0,Normal
588,51,909662,37591,36081,1,0,57,0,0.03966413935710258,0.041324094747175605,0,0.25,0.1756,0,Normal
589,69,771926,33047,142105,2,3,53,0,0.18409124178840744,0.04281104301313466,1,0.5,0.2254,0,Normal
590,48,1326825,39782,108272,0,5,109,1,0.0816022598290959,0.029982831207709226,1,0.0,0.2219,0,Normal
591,27,727007,14833,16241,1,0,12,0,0.022339506580395265,0.020402801619789603,0,0.25,0.3282,0,Normal
592,36,878250,12896,124932,0,3,13,0,0.14225090549284886,0.014683729366661695,1,0.0,0.2085,0,Normal
593,49,670452,37972,5939,0,1,74,0,0.00885818991040386,0.05663633394137993,0,0.0,0.1908,0,Normal
594,18,242534,54733,113000,0,2,97,0,0.4659121363926856,0.2256705217803616,1,0.0,0.6254,0,Normal
595,73,695518,59827,178634,0,4,57,0,0.2568355429542543,0.08601777952866851,1,0.0,0.4415,0,Normal
596,22,816529,46800,35063,1,4,40,0,0.04294147183814434,0.057315714058270975,1,0.25,0.2333,0,Normal
597,62,612003,35508,158117,2,1,118,0,0.2583594224874347,0.0580192286324926,0,0.5,0.4309,0,Normal
598,21,326209,10347,175841,1,5,80,0,0.5390423346923761,0.03171883142760798,1,0.25,0.6139,0,Normal
599,33,642061,35314,47118,2,0,45,0,0.07338543629742922,0.055000918914372754,0,0.5,0.2619,0,Normal
600,41,1437580,7643,84703,2,2,35,0,0.05892050604452897,0.005316569988056325,1,0.5,0.293,0,Normal
601,33,816412,45785,152697,0,3,3,0,0.18703401342212825,0.05608068465347808,1,0.0,0.2902,0,Normal
602,72,364134,23681,128557,0,1,5,0,0.3530476334326555,0.06503357271341673,0,0.0,0.4655,0,Normal
603,19,1324289,55026,27076,0,2,90,0,0.02044567277560051,0.04155132184038239,1,0.0,0.2647,0,Normal
604,66,688972,43328,195877,1,2,11,0,0.2843028681820623,0.0628878054727834,1,0.25,0.4026,0,Normal
605,45,1177965,20892,44605,2,5,71,0,0.03786611837693108,0.01773565620739478,1,0.5,0.231,0,Normal
606,49,1323994,52299,84565,0,3,117,0,0.06387108712646196,0.039500904459608986,1,0.0,0.2411,0,Normal
607,44,1184176,22073,39121,1,2,56,0,0.03303644640961613,0.01863994993991608,1,0.25,0.1137,0,Normal
608,37,1376808,41768,196173,1,5,10,0,0.1424838158379267,0.030336815055683104,1,0.25,0.4016,0,Normal
609,41,720551,35682,31433,1,0,106,0,0.04362349976129412,0.049520367718082804,0,0.25,0.2198,0,Normal
610,29,363038,37262,43309,0,5,116,0,0.11929572304903881,0.1026391103986073,1,0.0,0.374,0,Normal
611,67,1190049,36358,67468,0,0,34,0,0.056693416243015,0.03055165749338263,0,0.0,0.2061,0,Normal
612,52,1130491,19289,175326,0,0,67,0,0.1550882270728143,0.01706248252973042,0,0.0,0.2058,0,Normal
613,50,1416959,54823,67293,0,2,72,0,0.04749110772357724,0.038690577009936764,1,0.0,0.1353,0,Normal
614,50,458722,12927,96258,0,5,31,0,0.2098390531976814,0.028180405168260585,1,0.0,0.3065,0,Normal
615,68,332079,53330,168925,1,0,75,0,0.5086876656227415,0.16059383281137074,0,0.25,0.6347,0,Normal
616,60,402053,6171,38405,0,3,109,0,0.09552199455794495,0.015348684505066483,1,0.0,0.3167,0,Normal
617,54,800530,59743,197724,2,2,71,0,0.24699105968413465,0.07462921485863758,1,0.5,0.4602,0,Normal
618,29,1427165,16918,43527,0,5,109,0,0.03049890482256444,0.01185426222317516,1,0.0,0.2892,0,Normal
619,20,1277833,46903,77227,1,5,66,0,0.06043586256117774,0.036705080628626256,1,0.25,0.2557,0,Normal
620,18,680488,44110,131564,0,4,70,0,0.19333743822457086,0.06482103311001354,1,0.0,0.2008,0,Normal
621,50,635423,55601,139883,1,5,41,0,0.22014119705897164,0.08750220325326082,1,0.25,0.3507,0,Normal
622,57,1392929,16929,93344,2,2,63,0,0.06701269984852075,0.012153518123667377,1,0.5,0.2092,0,Normal
623,27,523390,7539,155344,0,3,32,0,0.2968029637498543,0.014404145275711657,1,0.0,0.3749,0,Normal
624,60,463579,41727,47153,0,5,20,1,0.10171491436213814,0.09001035419992234,1,0.0,0.2804,0,Normal
625,61,1478523,50951,108042,1,4,57,0,0.07307422808151913,0.03446071893320636,1,0.25,0.2005,0,Normal
626,46,1480334,27669,54110,0,2,98,0,0.036552537094644115,0.0186910395282149,1,0.0,0.1395,0,Normal
627,30,1406308,10432,145051,0,0,50,0,0.10314305035379849,0.007417999884804833,0,0.0,0.2966,0,Normal
628,29,1199701,25644,28328,0,1,80,0,0.023612530445060523,0.021375308201536714,0,0.0,0.1595,0,Normal
629,48,1131011,23745,112911,0,1,25,0,0.09983183202300241,0.020994472207191434,0,0.0,0.1477,0,Normal
630,63,338563,33228,12867,1,0,12,0,0.038004631325244266,0.09814392552072873,0,0.25,0.439,0,Normal
631,19,983066,57822,59234,0,5,71,0,0.060254285821820894,0.0588179645944783,1,0.0,0.3077,0,Normal
632,68,905552,39521,25851,2,1,39,1,0.028547197127059377,0.04364294525002954,0,0.5,0.2781,0,Normal
633,67,526032,36703,31279,1,1,17,0,0.05946204895890562,0.06977318913452198,0,0.25,0.2576,0,Normal
634,52,797897,31928,73402,1,0,45,0,0.09199421479938538,0.04001513977977135,0,0.25,0.1143,0,Normal
635,40,972800,23322,15449,1,5,11,0,0.015880945846067182,0.023974070750338455,1,0.25,0.2882,0,Normal
636,34,1363950,27360,76221,2,5,70,0,0.055882506043105656,0.020059371634318243,1,0.5,0.2253,0,Normal
637,43,749148,34055,89080,0,0,23,0,0.11890825456618109,0.045458246623835845,0,0.0,0.139,0,Normal
638,25,876555,47891,5451,2,5,91,0,0.006218655739051469,0.0546354140522682,1,0.5,0.4443,0,Normal
639,46,801763,21376,87178,1,5,110,0,0.1087327442988211,0.026661212027479408,1,0.25,0.2225,0,Normal
640,43,684090,11588,172388,1,2,70,0,0.25199571402050314,0.01693926685192467,1,0.25,0.2384,0,Normal
641,27,1073698,30000,194136,1,2,38,0,0.18081045060114614,0.027940791599880412,1,0.25,0.2215,0,Normal
642,43,876787,11304,63761,0,0,2,0,0.0727211138838579,0.01289251221503944,0,0.0,0.3056,0,Normal
643,51,942406,12345,38870,0,3,86,0,0.041245449153072926,0.013099435806397873,1,0.0,0.1708,0,Normal
644,68,1043804,34300,96566,1,1,84,0,0.09251344839313856,0.032860543875532305,0,0.25,0.1247,0,Normal
645,58,848074,29259,123749,0,2,89,0,0.14591751908734488,0.03450048639566076,1,0.0,0.0688,0,Normal
646,24,1161568,30470,123765,1,1,79,1,0.10654984766294555,0.026231760661656778,0,0.25,0.1919,0,Normal
647,21,1280174,28017,124881,0,4,113,0,0.09754994434354677,0.021885289120628038,1,0.0,0.2322,0,Normal
648,70,489226,20352,161945,0,0,93,0,0.33102220441635477,0.04160032050561396,0,0.0,0.4363,0,Normal
649,67,1015673,38365,128389,0,3,72,1,0.12640768593072185,0.03777294683136518,1,0.0,0.1378,0,Normal
650,62,427286,24446,189699,0,4,37,0,0.44396155277366267,0.05721213142454603,1,0.0,0.4171,0,Normal
651,28,637785,7336,197227,0,4,49,0,0.30923695408804835,0.011502290737018373,1,0.0,0.4547,0,Normal
652,46,1260321,14879,25372,0,5,52,0,0.020131363254787267,0.011805713143149132,1,0.0,0.209,0,Normal
653,73,1012461,37316,3642,3,4,33,0,0.003597172042012441,0.036856691905473984,1,0.75,0.464,0,Normal
654,53,1392673,38340,159073,1,0,22,0,0.11422127504354931,0.027529773658444116,0,0.25,0.2784,0,Normal
655,42,432732,12521,34064,0,2,114,1,0.07871828587142649,0.02893470107433452,1,0.0,0.2155,0,Normal
656,38,813474,11171,14122,1,0,111,0,0.01736009096776176,0.013732444143950336,0,0.25,0.3226,0,Normal
657,74,1124044,28481,155892,2,2,5,0,0.13868839770649752,0.025337953551681648,1,0.5,0.3333,0,Normal
658,53,1084200,23474,68431,1,4,103,0,0.06311652544131577,0.021650966933253152,1,0.25,0.1185,0,Normal
659,27,413030,51760,55745,0,4,18,0,0.13496565633088073,0.1253174701172551,1,0.0,0.3831,0,Normal
660,54,924238,49629,50081,2,3,38,0,0.054186200755432304,0.0536971497632106,1,0.5,0.1907,0,Normal
661,26,1218652,50232,139783,1,2,118,0,0.11470287276197572,0.041219280631976454,1,0.25,0.2453,0,Normal
662,41,348554,26008,149865,0,4,117,0,0.4299608383181994,0.07461663152156761,1,0.0,0.4457,0,Normal
663,52,485555,6633,139271,0,5,37,0,0.28682788391040376,0.013660628228257915,1,0.0,0.3765,0,Normal
664,66,644191,55669,76253,1,1,94,0,0.11836998907158114,0.08641678257413939,0,0.25,0.2298,0,Normal
665,52,514451,17485,36191,0,3,115,0,0.07034864282770793,0.03398762178006889,1,0.0,0.2089,0,Normal
666,65,1120597,48617,10211,2,0,95,0,0.009112099075672097,0.0433848712919352,0,0.5,0.369,0,Normal
667,53,972944,8648,111086,0,3,64,0,0.1141750047536089,0.008888477765957994,1,0.0,0.1505,0,Normal
668,35,968747,52945,194141,2,1,10,0,0.20040402664057114,0.0546530160578396,0,0.5,0.5085,0,Normal
669,66,424695,18140,187818,1,2,79,0,0.44224103829562794,0.042712905231035846,1,0.25,0.4034,0,Normal
670,56,1084315,22921,152614,0,0,42,1,0.14074679337019835,0.02113867175251495,0,0.0,0.1735,0,Normal
671,49,1301844,19357,162384,0,0,48,0,0.1247337432643671,0.014868897603017257,0,0.0,0.2178,0,Normal
672,41,1461519,51136,176314,1,2,44,0,0.12063741857791888,0.03498823143029175,1,0.25,0.2311,0,Normal
673,40,908691,8137,101971,1,3,82,0,0.11221734096921729,0.008954629291333036,1,0.25,0.1687,0,Normal
674,49,773189,5097,93783,1,4,87,0,0.12129360183137392,0.006592170100492764,1,0.25,0.2283,0,Normal
675,54,1443064,16407,125681,0,3,97,0,0.08709309698454332,0.0113695502281602,1,0.0,0.2039,0,Normal
676,29,590530,35575,87893,0,1,16,0,0.14883723293104004,0.06024239201667651,0,0.0,0.1891,0,Normal
677,66,862784,17722,186460,0,5,54,0,0.21611409563216794,0.020540459094675962,1,0.0,0.3507,0,Normal
678,72,441531,17924,158763,1,4,102,0,0.3595730320792151,0.040595019160559145,1,0.25,0.4295,0,Normal
679,30,1495269,8750,77960,0,3,35,0,0.05213774100998482,0.005851785965076541,1,0.0,0.2843,0,Normal
680,40,1194465,32733,84388,0,5,98,0,0.07064914363405907,0.027403877548628424,1,0.0,0.1382,0,Normal
681,42,1119484,13535,22601,1,5,28,0,0.020188747504432843,0.012090380844763441,1,0.25,0.265,0,Normal
682,52,903650,29487,149092,2,2,2,0,0.16498847453275656,0.03263096040396126,1,0.5,0.2403,0,Normal
683,58,1486936,59565,139227,0,1,94,0,0.09363342226335077,0.04005885925227498,0,0.0,0.3044,0,Normal
684,47,544855,35651,167849,0,1,13,0,0.3080612125038542,0.06543196734550047,0,0.0,0.3526,0,Normal
685,34,1274961,9666,19710,1,1,41,0,0.015459284276707855,0.007581402426111523,0,0.25,0.2804,0,Normal
686,66,631374,53777,108714,1,4,80,1,0.1721861017620273,0.08517442090675113,1,0.25,0.1936,0,Normal
687,37,480783,21994,155604,0,0,59,0,0.32364637758328063,0.04574611467935705,0,0.0,0.3313,0,Normal
688,65,1334106,6727,128727,2,4,69,1,0.09648926210566319,0.005042324191387947,1,0.5,0.3178,0,Normal
689,42,483707,39622,149673,2,3,119,0,0.30942841549033717,0.08191305498358514,1,0.5,0.4759,0,Normal
690,39,577816,15800,63227,0,5,92,0,0.10942391795326202,0.02734429758902905,1,0.0,0.2107,0,Normal
691,30,1186420,42823,136039,0,5,53,0,0.11466334463061595,0.03609427007782229,1,0.0,0.1993,0,Normal
692,36,545114,48039,84289,0,0,103,0,0.15462608807315886,0.08812635865826476,0,0.0,0.2389,0,Normal
693,66,443373,23708,151094,1,3,45,0,0.34078227410718714,0.0534717867985042,1,0.25,0.3353,0,Normal
694,53,547697,17819,174535,0,0,20,0,0.3186701430350303,0.03253435287329879,0,0.0,0.3946,0,Normal
695,29,1410355,14369,5722,1,5,24,0,0.004057131674555928,0.01018820780001645,1,0.25,0.3918,0,Normal
696,58,1418758,14283,158485,1,4,61,1,0.11170678036227435,0.010067248912606018,1,0.25,0.2412,0,Normal
697,36,1246914,35573,81050,0,1,91,0,0.06500042103912455,0.028528809100860926,0,0.0,0.0967,0,Normal
698,29,1156331,18171,83596,1,5,94,0,0.07229411622267654,0.01571434501509947,1,0.25,0.2302,0,Normal
699,26,1486836,35933,66732,2,2,58,0,0.04488185322264646,0.024167410415533108,1,0.5,0.2639,0,Normal
700,24,1123159,10774,143369,0,1,109,0,0.12764788632073792,0.009592578083265073,0,0.0,0.3123,0,Normal
701,45,1171129,11519,68323,0,5,27,0,0.05833938162287705,0.009835799612340218,1,0.0,0.2236,0,Normal
702,31,846701,15983,23816,0,4,26,0,0.028127960014267123,0.018876771284347976,1,0.0,0.1895,0,Normal
703,48,986958,35932,40695,2,0,7,0,0.04123271584736549,0.036406780828788225,0,0.5,0.3096,0,Normal
704,69,530904,35798,150774,3,1,42,0,0.28399431160000377,0.06742825929309387,0,0.75,0.4936,0,Normal
705,36,1296413,23133,156314,0,4,47,0,0.12057413758259322,0.017843836922464582,1,0.0,0.1427,0,Normal
706,64,718349,19939,55841,1,3,53,0,0.07773508735296165,0.02775666457854806,1,0.25,0.1084,0,Normal
707,33,984838,5781,128498,0,2,59,0,0.13047614889337242,0.005869994994105635,1,0.0,0.1718,0,Normal
708,70,997968,54050,198784,0,1,38,0,0.19918855194900845,0.05415999895788346,0,0.0,0.3567,0,Normal
709,22,279083,32624,107096,0,0,69,1,0.38374109587077726,0.11689670493471499,0,0.0,0.4876,0,Normal
710,52,758819,11823,92764,0,3,87,0,0.12224770037690098,0.015580770143116944,1,0.0,0.1393,0,Normal
711,29,977147,23489,184646,0,4,92,0,0.1889642101298882,0.02403832377490411,1,0.0,0.2304,0,Normal
712,42,1248382,58019,85744,1,2,98,0,0.06868404968667469,0.0464753204745659,1,0.25,0.1691,0,Normal
713,69,854037,44961,28482,0,0,53,0,0.033349804107077205,0.05264519845721151,0,0.0,0.2305,0,Normal
714,38,1238836,59128,9171,2,4,15,0,0.007402910956001475,0.04772863580923076,1,0.5,0.4198,0,Normal
715,53,1041047,34118,100755,0,4,96,0,0.09678228093229131,0.032772744388347125,1,0.0,0.0745,0,Normal
716,70,806791,39881,108125,0,1,26,0,0.1340184334995885,0.049431575920435504,0,0.0,0.177,0,Normal
717,40,809996,21280,130722,0,1,48,0,0.16138578291030709,0.026271702240872497,0,0.0,0.1147,0,Normal
718,33,915472,27263,106082,1,0,95,0,0.11587671072767848,0.02978023382448199,0,0.25,0.1774,0,Normal
719,74,1244244,18565,3696,0,5,19,0,0.002970476071834727,0.014920694879223947,1,0.0,0.3891,0,Normal
720,56,978513,25354,126310,0,5,9,0,0.12908348781928516,0.025910717680074073,1,0.0,0.2335,0,Normal
721,62,1406237,47951,151130,3,4,64,1,0.10747113930927767,0.03409877986514374,1,0.75,0.3972,0,Normal
722,70,360081,30643,151385,0,1,93,0,0.4204181269821874,0.08510006054176548,0,0.0,0.4151,0,Normal
723,59,588590,28648,19149,0,2,54,0,0.03253362691580401,0.048672167940046654,1,0.0,0.1027,0,Normal
724,56,1093093,55729,130064,2,2,51,0,0.11898702215911898,0.05098280660217694,1,0.5,0.1636,0,Normal
725,31,881503,46971,53521,0,4,39,0,0.06071554978763568,0.053285067339456205,1,0.0,0.1572,0,Normal
726,48,1254730,23658,45740,0,1,4,0,0.036454028791828685,0.01885503745424318,0,0.0,0.2374,0,Normal
727,22,877164,26253,106611,0,0,3,1,0.12154041713930674,0.02992937474705443,0,0.0,0.3015,0,Normal
728,52,1159192,53563,136028,0,0,64,0,0.11734715444278908,0.0462071458333513,0,0.0,0.1816,0,Normal
729,40,1312864,31390,66641,0,0,29,0,0.050759979129613476,0.023909541346596945,0,0.0,0.1857,0,Normal
730,46,251195,28128,63811,0,2,116,0,0.2540287265720792,0.11197630535518081,1,0.0,0.3895,0,Normal
731,60,482725,56578,183232,0,1,11,1,0.37957764860397,0.11720520543745314,0,0.0,0.5265,0,Normal
732,28,645864,18489,182385,0,1,97,0,0.2823887344878574,0.028626725399270747,0,0.0,0.3269,0,Normal
733,35,492231,43314,63232,1,2,102,0,0.12845975068666807,0.08799509174535584,1,0.25,0.1651,0,Normal
734,64,905290,37658,15417,0,0,58,0,0.017029883208824564,0.04159767411804602,0,0.0,0.2086,0,Normal
735,29,364053,11852,155801,0,0,75,0,0.42796123651985696,0.03255560988205047,0,0.0,0.4359,0,Normal
736,26,793586,34450,112492,2,4,27,0,0.14175131397061697,0.04341048933513276,1,0.5,0.2562,0,Normal
